Geneid,ENCSR181WYS_1,ENCSR181WYS_2,ENCSR016WFQ_1,ENCSR016WFQ_2
ENSG00000201852,2,0,0,0
ENSG00000266283,8,23,25,21
ENSG00000264825,5,4,2,0
ENSG00000273348,0,0,0,0
ENSG00000212710,12,2,8,0
ENSG00000270855,4,0,0,0
ENSG00000239490,17,4,28,4
ENSG00000206827,0,2,0,0
ENSG00000265943,21,14,16,26
ENSG00000266850,4,4,4,0
ENSG00000101773,2264,2705,2599,1686
ENSG00000273232,0,0,6,0
ENSG00000265939,14,8,24,24
ENSG00000284331,38,42,36,32
ENSG00000242182,6,4,11,12
ENSG00000223023,0,0,8,0
ENSG00000134508,30,22,70,53
ENSG00000134490,1353,1561,1591,979
ENSG00000266495,11,10,11,9
ENSG00000101782,5809,6731,5844,4113
ENSG00000199357,4,3,0,0
ENSG00000283084,1,3,3,0
ENSG00000141452,2278,2530,2576,1607
ENSG00000141458,5174,5470,5977,4433
ENSG00000199366,4,9,1,0
ENSG00000154065,19,13,18,38
ENSG00000267752,6,2,6,0
ENSG00000053747,40,47,60,102
ENSG00000267301,0,2,9,2
ENSG00000265752,4,0,3,20
ENSG00000168234,25,14,20,21
ENSG00000264745,2,14,0,13
ENSG00000265204,0,0,8,2
ENSG00000264924,0,0,2,0
ENSG00000206863,0,0,0,0
ENSG00000279332,2,0,3,6
ENSG00000154040,9,2,32,8
ENSG00000265750,11,0,2,0
ENSG00000141447,31,31,51,45
ENSG00000199874,3,1,3,0
ENSG00000273524,4,2,10,2
ENSG00000206766,0,0,0,0
ENSG00000212051,0,0,0,0
ENSG00000264365,0,0,8,9
ENSG00000273321,2,0,2,6
ENSG00000154059,987,1076,1043,398
ENSG00000199636,0,2,0,0
ENSG00000265094,2,0,3,0
ENSG00000134489,10,5,6,10
ENSG00000264695,2,0,0,10
ENSG00000266489,2,1,0,0
ENSG00000266181,2,0,10,7
ENSG00000265485,4,0,2,0
ENSG00000263553,0,0,0,0
ENSG00000266520,0,4,0,8
ENSG00000266809,0,0,0,0
ENSG00000266573,0,0,0,0
ENSG00000264345,4,5,0,0
ENSG00000229248,4,0,12,1
ENSG00000265552,18,0,1,0
ENSG00000198795,841,1050,1264,599
ENSG00000279439,10,26,2,0
ENSG00000264434,0,0,0,0
ENSG00000242216,1,1,0,0
ENSG00000264193,8,0,8,0
ENSG00000141380,6089,6553,6986,4378
ENSG00000243925,10,1,1,0
ENSG00000154611,8,0,8,2
ENSG00000188985,27,92,121,40
ENSG00000266227,4,0,4,10
ENSG00000141384,1380,1742,1337,1045
ENSG00000263829,5,12,18,0
ENSG00000266237,3,2,8,0
ENSG00000264911,4,0,0,0
ENSG00000207160,1,0,0,0
ENSG00000263862,3,0,22,5
ENSG00000134504,10,27,33,32
ENSG00000277534,10,2,2,0
ENSG00000275805,9,15,25,6
ENSG00000276221,0,0,0,0
ENSG00000263846,17,14,12,23
ENSG00000260372,9,19,19,9
ENSG00000265369,5,8,13,16
ENSG00000263677,2,0,0,0
ENSG00000275900,2,0,0,0
ENSG00000263382,4,2,7,3
ENSG00000266184,15,14,24,10
ENSG00000171885,1,0,2,20
ENSG00000154080,17,18,1,2
ENSG00000266549,0,1,0,0
ENSG00000265374,7,0,4,2
ENSG00000264151,8,20,9,6
ENSG00000264790,1,2,3,0
ENSG00000244329,2,0,0,0
ENSG00000263611,1,0,1,1
ENSG00000265097,46,11,17,24
ENSG00000263405,17,10,12,8
ENSG00000170558,17,17,4,12
ENSG00000227279,0,1,0,0
ENSG00000274578,0,0,0,0
ENSG00000266296,10,10,10,7
ENSG00000265994,5,6,0,12
ENSG00000271238,0,0,0,0
ENSG00000251719,0,0,0,0
ENSG00000266479,0,0,3,0
ENSG00000265980,0,0,3,1
ENSG00000264587,13,4,1,5
ENSG00000283218,0,0,0,0
ENSG00000266196,4,0,0,0
ENSG00000279734,0,4,0,0
ENSG00000265670,1,0,4,0
ENSG00000251702,4,1,2,0
ENSG00000134762,14,16,23,4
ENSG00000134755,2944,3025,3252,1752
ENSG00000265888,6,8,4,4
ENSG00000134765,8,15,12,9
ENSG00000263698,0,2,0,0
ENSG00000134760,30,31,46,0
ENSG00000266729,19,24,22,0
ENSG00000207019,0,0,0,0
ENSG00000175065,19,14,16,11
ENSG00000207240,3,0,0,0
ENSG00000134757,0,2,22,4
ENSG00000266521,0,4,2,16
ENSG00000046604,6727,7434,7976,4563
ENSG00000264859,407,443,618,384
ENSG00000118271,5,11,9,4
ENSG00000118276,10,38,25,40
ENSG00000259985,0,2,0,0
ENSG00000200472,0,0,0,0
ENSG00000265158,0,2,6,22
ENSG00000263772,0,0,0,0
ENSG00000141437,1,0,4,0
ENSG00000153339,6068,7089,6512,3492
ENSG00000263924,11,6,7,6
ENSG00000276486,5,6,0,8
ENSG00000276282,2,0,12,0
ENSG00000222320,0,1,0,4
ENSG00000263823,613,719,822,419
ENSG00000265273,7,17,43,49
ENSG00000266105,0,0,4,0
ENSG00000280380,12,2,30,12
ENSG00000101695,35,21,57,24
ENSG00000263917,354,322,366,76
ENSG00000274275,7,2,10,0
ENSG00000214917,0,2,0,4
ENSG00000265008,561,632,585,236
ENSG00000134758,6089,7332,6612,3817
ENSG00000263393,12,1,8,21
ENSG00000141441,78,88,77,61
ENSG00000199373,0,1,0,3
ENSG00000141434,9,7,9,9
ENSG00000265279,4,4,36,17
ENSG00000263904,6,0,19,10
ENSG00000222395,1,3,0,3
ENSG00000264982,4,4,12,0
ENSG00000262477,180,405,554,270
ENSG00000215492,196,435,613,288
ENSG00000285095,12,7,6,20
ENSG00000260389,14,6,30,16
ENSG00000263688,2,2,0,0
ENSG00000197705,26,2,0,2
ENSG00000228835,12,6,0,16
ENSG00000243355,0,0,0,0
ENSG00000263765,12,7,0,0
ENSG00000166960,4,3,15,16
ENSG00000263450,0,0,0,0
ENSG00000267642,2,4,0,5
ENSG00000141431,40,50,11,24
ENSG00000101746,36,28,14,19
ENSG00000199204,2,2,0,0
ENSG00000280406,0,0,2,0
ENSG00000267746,8,0,5,1
ENSG00000278052,0,0,0,0
ENSG00000134769,62,57,56,66
ENSG00000267585,0,1,4,8
ENSG00000268873,5,2,4,11
ENSG00000278464,2,2,0,9
ENSG00000166974,6756,7148,9286,4584
ENSG00000280096,0,0,1,18
ENSG00000274400,2,0,0,0
ENSG00000186812,2327,2809,2671,1753
ENSG00000186814,1773,2104,2341,1249
ENSG00000279989,29,26,42,37
ENSG00000274184,26,46,12,32
ENSG00000268573,385,409,652,362
ENSG00000257267,2613,2463,2439,2158
ENSG00000274918,2,7,10,13
ENSG00000172466,9497,11229,10614,5933
ENSG00000186496,261,295,186,104
ENSG00000239683,4,1,18,6
ENSG00000275512,6,6,4,10
ENSG00000267583,19,17,18,45
ENSG00000267140,479,366,620,343
ENSG00000153391,1250,1171,1527,959
ENSG00000279074,6,1,1,13
ENSG00000141429,2909,3389,2867,1778
ENSG00000283514,0,0,0,0
ENSG00000266965,6,10,8,6
ENSG00000267397,7,18,21,10
ENSG00000267797,0,4,2,0
ENSG00000207797,0,0,2,0
ENSG00000265641,0,0,0,3
ENSG00000267627,4,3,7,41
ENSG00000141428,1049,1004,1040,740
ENSG00000278986,313,262,360,228
ENSG00000141425,4681,5506,5652,3782
ENSG00000141424,1926,2271,1766,1986
ENSG00000134759,5733,6843,6867,3819
ENSG00000260552,88,74,128,51
ENSG00000075643,1342,1464,2156,1299
ENSG00000274849,66,75,67,82
ENSG00000267404,4,4,9,12
ENSG00000267456,0,0,0,0
ENSG00000134775,81,77,110,59
ENSG00000134779,8710,9615,11491,7445
ENSG00000150477,294,400,561,276
ENSG00000267039,1,3,1,0
ENSG00000267651,2,4,19,16
ENSG00000101489,23,8,24,2
ENSG00000267707,6,1,10,0
ENSG00000267202,0,0,0,0
ENSG00000279678,0,4,11,0
ENSG00000279543,4,0,0,0
ENSG00000266530,0,2,0,0
ENSG00000243516,0,0,0,0
ENSG00000268566,4,12,4,0
ENSG00000222704,0,0,0,0
ENSG00000253038,0,1,0,0
ENSG00000267374,12,1,8,3
ENSG00000283458,9,2,0,18
ENSG00000175886,73,63,107,82
ENSG00000283615,1,0,0,0
ENSG00000283645,0,0,0,0
ENSG00000266148,0,0,0,0
ENSG00000212354,1,0,4,5
ENSG00000267413,4,0,1,0
ENSG00000283503,30,31,17,29
ENSG00000279034,0,10,2,12
ENSG00000261715,2,3,3,16
ENSG00000267664,0,0,5,0
ENSG00000267313,9,12,10,11
ENSG00000267652,0,0,0,0
ENSG00000225253,0,0,0,0
ENSG00000078142,1956,2012,1900,1186
ENSG00000276174,0,1,0,0
ENSG00000267088,0,0,0,0
ENSG00000267586,15,17,5,15
ENSG00000253040,0,0,0,0
ENSG00000152214,0,0,0,0
ENSG00000132872,0,0,5,0
ENSG00000278933,0,0,6,0
ENSG00000267716,0,0,0,0
ENSG00000202060,0,0,3,0
ENSG00000267573,2,2,15,0
ENSG00000267337,0,5,0,0
ENSG00000277899,0,0,0,0
ENSG00000267414,0,0,0,0
ENSG00000152217,36,59,21,70
ENSG00000280365,0,0,0,0
ENSG00000265957,0,0,0,0
ENSG00000279319,6,30,2,0
ENSG00000267101,7,4,12,20
ENSG00000132874,29,20,49,33
ENSG00000267097,3,5,0,0
ENSG00000266988,2,3,1,0
ENSG00000267354,1,2,12,0
ENSG00000266968,6,0,4,8
ENSG00000267193,10,1,4,0
ENSG00000141469,11,6,21,6
ENSG00000267558,0,0,0,0
ENSG00000197046,3,5,31,8
ENSG00000152223,1340,1596,1429,1071
ENSG00000152229,1728,1671,2051,1042
ENSG00000222179,6,1,2,0
ENSG00000267293,0,2,2,12
ENSG00000252034,0,0,0,0
ENSG00000152234,22751,22430,27382,14197
ENSG00000152240,1226,1168,1784,1021
ENSG00000251939,1,0,1,1
ENSG00000152242,1702,1946,1940,1105
ENSG00000141622,19,21,48,94
ENSG00000279829,4,0,0,0
ENSG00000167210,20,4,32,21
ENSG00000101638,30,20,69,22
ENSG00000240983,0,0,0,0
ENSG00000270112,2,4,0,0
ENSG00000274776,1,4,10,14
ENSG00000078043,1531,1886,2036,1103
ENSG00000267587,0,0,1,0
ENSG00000279354,4,1,0,0
ENSG00000167216,68,82,86,46
ENSG00000274744,0,0,0,0
ENSG00000275553,0,0,0,0
ENSG00000278674,0,0,0,0
ENSG00000183791,0,0,0,0
ENSG00000206181,0,0,1,0
ENSG00000280212,1,0,0,0
ENSG00000266957,8,5,8,0
ENSG00000267724,420,500,475,394
ENSG00000167220,1927,2148,2677,1645
ENSG00000267228,2508,2477,3304,1852
ENSG00000267800,36,31,66,25
ENSG00000134049,2006,1925,2128,1409
ENSG00000215474,0,1,0,16
ENSG00000201825,1,0,0,0
ENSG00000267761,6,3,0,12
ENSG00000266582,0,0,0,0
ENSG00000261307,1,0,2,0
ENSG00000279367,6,4,0,0
ENSG00000267156,10,4,4,4
ENSG00000267187,2,0,8,0
ENSG00000175387,2885,3376,3365,1872
ENSG00000267541,0,32,34,38
ENSG00000279707,0,10,4,1
ENSG00000269365,1,0,0,15
ENSG00000279366,0,0,0,6
ENSG00000184828,21,9,18,10
ENSG00000278891,23,10,6,8
ENSG00000206944,0,0,0,0
ENSG00000280197,2,10,0,8
ENSG00000200872,0,0,0,0
ENSG00000277907,0,0,0,0
ENSG00000266984,0,2,1,0
ENSG00000134030,950,1141,1192,713
ENSG00000278983,4,21,14,52
ENSG00000279629,0,0,3,4
ENSG00000266276,0,0,0,0
ENSG00000267762,0,0,0,3
ENSG00000279250,0,1,0,16
ENSG00000267764,2,0,7,0
ENSG00000101665,301,318,285,167
ENSG00000266905,0,0,1,0
ENSG00000280335,1,1,14,0
ENSG00000264269,0,6,4,0
ENSG00000141627,2137,2119,2306,1394
ENSG00000263849,0,0,0,0
ENSG00000265128,0,0,0,0
ENSG00000266696,0,3,6,0
ENSG00000263895,6,0,0,4
ENSG00000264971,2,0,0,0
ENSG00000177576,971,1007,948,667
ENSG00000215472,25642,23384,31724,21768
ENSG00000263916,5,21,23,7
ENSG00000265496,389,332,420,294
ENSG00000284239,2,0,0,0
ENSG00000265681,25841,23462,32088,22143
ENSG00000202093,26,42,23,30
ENSG00000206602,28,31,21,15
ENSG00000271982,693,600,779,496
ENSG00000265182,4,1,5,0
ENSG00000264464,0,0,16,0
ENSG00000101670,73,49,94,124
ENSG00000267444,2,1,23,0
ENSG00000267674,1,1,0,16
ENSG00000167315,1285,1281,1193,875
ENSG00000266997,410,350,319,219
ENSG00000267322,18,23,22,24
ENSG00000251992,10,12,15,5
ENSG00000252139,7,4,4,5
ENSG00000167306,70,109,49,37
ENSG00000201668,0,0,0,0
ENSG00000200527,0,0,0,0
ENSG00000267196,0,0,2,0
ENSG00000267511,2,0,0,0
ENSG00000267591,0,1,8,0
ENSG00000283343,0,0,0,0
ENSG00000240663,6,2,7,0
ENSG00000172361,240,231,268,255
ENSG00000277310,33,39,18,52
ENSG00000141644,4304,4515,4610,3369
ENSG00000154832,4010,4128,4902,3776
ENSG00000267695,0,0,4,0
ENSG00000274930,0,0,0,0
ENSG00000251997,0,0,0,0
ENSG00000154839,2896,3189,3392,2455
ENSG00000239780,0,0,0,0
ENSG00000141639,15,3,25,6
ENSG00000267713,0,3,4,6
ENSG00000134042,24,30,27,39
ENSG00000267233,2,0,26,0
ENSG00000239689,0,0,1,0
ENSG00000082212,2734,2750,2912,1611
ENSG00000200752,1,2,1,0
ENSG00000141642,256,287,327,354
ENSG00000267699,918,1046,998,495
ENSG00000141646,3737,4119,4063,1927
ENSG00000267717,0,1,0,5
ENSG00000176624,801,819,994,476
ENSG00000207154,0,0,4,0
ENSG00000227115,31,12,29,42
ENSG00000266201,1,0,0,0
ENSG00000266003,0,0,0,0
ENSG00000265402,0,0,2,0
ENSG00000265712,0,2,0,0
ENSG00000215457,0,12,0,4
ENSG00000266335,4,0,0,0
ENSG00000187323,8,11,15,22
ENSG00000280098,0,0,0,0
ENSG00000273762,0,7,0,30
ENSG00000263872,0,0,0,0
ENSG00000264263,1,0,0,0
ENSG00000263438,1,0,0,0
ENSG00000260433,2,4,0,0
ENSG00000242945,1,2,0,0
ENSG00000264296,0,0,0,0
ENSG00000134046,1673,1704,1910,1387
ENSG00000207233,0,1,0,4
ENSG00000277324,46,37,52,27
ENSG00000101751,401,526,536,510
ENSG00000174448,10,10,27,10
ENSG00000166845,809,1129,1203,695
ENSG00000264350,399,285,423,207
ENSG00000283613,0,0,0,0
ENSG00000264564,0,0,0,0
ENSG00000267428,0,0,0,0
ENSG00000178690,0,4,15,0
ENSG00000041353,86,87,144,34
ENSG00000267524,0,0,0,0
ENSG00000267311,0,0,0,0
ENSG00000267112,12,3,11,0
ENSG00000166510,61,87,106,44
ENSG00000267647,0,0,0,0
ENSG00000267013,4,0,5,0
ENSG00000252437,0,2,0,0
ENSG00000196628,2816,3261,2905,1803
ENSG00000267028,4,0,2,0
ENSG00000264571,0,0,0,0
ENSG00000267402,2,7,10,0
ENSG00000242320,1,2,3,0
ENSG00000267284,4,2,0,1
ENSG00000267325,12,7,2,0
ENSG00000267172,0,0,6,0
ENSG00000260930,14,7,6,0
ENSG00000267327,130,124,101,90
ENSG00000206129,83,112,78,80
ENSG00000267057,8,17,9,13
ENSG00000267399,2,0,0,0
ENSG00000201816,0,0,0,0
ENSG00000267712,13,16,4,0
ENSG00000267732,0,2,0,0
ENSG00000091164,3638,3448,3310,2138
ENSG00000091157,1390,1398,1258,580
ENSG00000206865,0,0,0,0
ENSG00000267146,6,0,0,0
ENSG00000212539,0,2,0,5
ENSG00000267225,60,74,70,37
ENSG00000258609,5,8,12,0
ENSG00000267789,0,0,0,0
ENSG00000228075,0,0,0,0
ENSG00000267726,5,0,0,0
ENSG00000202240,0,1,0,0
ENSG00000177511,3,2,0,0
ENSG00000277837,8,6,12,22
ENSG00000119547,989,1310,979,726
ENSG00000066926,7538,7843,9295,4971
ENSG00000278703,12,4,10,1
ENSG00000134440,10820,11444,11149,7115
ENSG00000267040,50,68,66,57
ENSG00000267787,83,72,65,70
ENSG00000081923,43,34,68,43
ENSG00000202159,0,0,0,0
ENSG00000231544,1,7,2,0
ENSG00000267209,0,5,0,6
ENSG00000235028,0,3,2,8
ENSG00000049759,2403,2535,3114,1848
ENSG00000267743,0,0,0,0
ENSG00000267504,8,12,4,0
ENSG00000267396,76,114,107,101
ENSG00000267675,0,0,0,0
ENSG00000267391,6,8,1,0
ENSG00000284440,2,3,0,0
ENSG00000207778,2,3,0,0
ENSG00000276403,6,6,2,7
ENSG00000198796,26,10,9,8
ENSG00000274354,0,0,0,0
ENSG00000267257,4,4,0,0
ENSG00000267579,0,0,1,0
ENSG00000252284,0,0,6,0
ENSG00000239659,0,2,8,0
ENSG00000275418,0,3,0,0
ENSG00000267226,11,2,0,0
ENSG00000172175,78,70,36,22
ENSG00000267476,10,0,0,0
ENSG00000266946,0,0,2,0
ENSG00000267705,0,1,0,0
ENSG00000267501,0,0,16,0
ENSG00000201598,0,0,2,0
ENSG00000267593,2,2,7,0
ENSG00000199713,0,0,0,0
ENSG00000074657,20,12,11,4
ENSG00000251870,0,0,0,0
ENSG00000224367,12,7,11,9
ENSG00000267215,5,0,11,4
ENSG00000166562,1198,1105,1191,892
ENSG00000134443,4,1,3,1
ENSG00000134438,6,2,15,0
ENSG00000166569,2,0,10,32
ENSG00000074695,9089,10793,11445,7281
ENSG00000267677,7,2,4,0
ENSG00000183287,6,6,22,8
ENSG00000267000,5,2,0,0
ENSG00000267061,0,1,0,6
ENSG00000267269,2,2,0,0
ENSG00000267774,3,4,1,0
ENSG00000273664,0,0,0,0
ENSG00000224161,0,4,0,6
ENSG00000267486,0,0,13,0
ENSG00000267669,20,5,5,2
ENSG00000141682,1254,1134,1320,801
ENSG00000267066,2,0,4,0
ENSG00000267497,0,4,2,0
ENSG00000239398,0,2,0,0
ENSG00000256704,1,0,6,26
ENSG00000267462,2,0,12,34
ENSG00000267742,8,8,7,4
ENSG00000252555,0,0,0,0
ENSG00000267686,0,0,2,0
ENSG00000242060,0,12,28,5
ENSG00000202468,0,0,0,0
ENSG00000267620,0,2,3,0
ENSG00000267401,0,0,1,0
ENSG00000166603,0,0,0,0
ENSG00000267400,0,0,0,0
ENSG00000266915,0,0,0,0
ENSG00000267687,0,1,0,0
ENSG00000267382,2,11,5,10
ENSG00000267098,0,1,0,0
ENSG00000267153,0,0,2,0
ENSG00000267513,2,6,0,0
ENSG00000101542,6,6,14,21
ENSG00000206769,2,1,0,0
ENSG00000243256,4,2,2,3
ENSG00000267316,0,2,0,0
ENSG00000267279,32,12,11,16
ENSG00000267175,0,2,4,0
ENSG00000267038,0,2,0,0
ENSG00000260440,10,0,16,8
ENSG00000176641,33,11,16,0
ENSG00000197563,1490,1717,1985,1007
ENSG00000267597,0,0,4,0
ENSG00000134444,880,1143,1044,701
ENSG00000266900,6,0,0,0
ENSG00000267560,6,0,0,2
ENSG00000141655,12,3,43,29
ENSG00000199867,0,0,0,0
ENSG00000267341,1,0,5,1
ENSG00000241088,1,0,0,0
ENSG00000267487,5,0,0,0
ENSG00000266920,2,7,30,9
ENSG00000141664,951,1052,1174,386
ENSG00000278017,5,6,0,0
ENSG00000279236,2,0,2,14
ENSG00000243549,0,0,2,0
ENSG00000081913,1168,1379,1884,785
ENSG00000206746,0,0,0,0
ENSG00000171791,54,94,67,70
ENSG00000267766,0,0,0,0
ENSG00000283125,1,0,3,0
ENSG00000119537,1308,1562,1674,1436
ENSG00000267390,62,39,58,99
ENSG00000119541,1348,1345,1494,683
ENSG00000267430,3,0,0,0
ENSG00000206075,8,4,3,28
ENSG00000269989,0,0,0,0
ENSG00000214318,7,0,10,0
ENSG00000166634,4,3,2,0
ENSG00000197641,12,2,22,19
ENSG00000206073,0,0,0,0
ENSG00000206072,11,0,8,0
ENSG00000057149,3,0,0,0
ENSG00000166396,2,1,0,0
ENSG00000197632,0,0,3,0
ENSG00000242550,5,4,4,0
ENSG00000221887,12,8,11,0
ENSG00000283667,2,0,1,0
ENSG00000166401,12,12,8,19
ENSG00000237314,10,0,0,0
ENSG00000179676,0,4,0,0
ENSG00000267134,11,0,14,0
ENSG00000236392,0,0,0,6
ENSG00000266952,0,0,2,0
ENSG00000275448,3,0,2,0
ENSG00000263863,0,0,0,0
ENSG00000264131,1,0,0,0
ENSG00000264232,0,0,0,0
ENSG00000265217,0,4,1,0
ENSG00000081138,22,8,28,25
ENSG00000263720,0,1,0,0
ENSG00000263622,0,0,8,0
ENSG00000264685,0,0,13,0
ENSG00000071991,2,3,0,0
ENSG00000238680,0,0,0,0
ENSG00000263354,0,0,0,0
ENSG00000264054,0,0,0,0
ENSG00000265936,2,4,4,4
ENSG00000260578,0,2,4,0
ENSG00000171451,14,8,12,8
ENSG00000263424,2,2,7,0
ENSG00000265533,13,1,0,0
ENSG00000264040,1,2,0,0
ENSG00000263594,0,0,0,0
ENSG00000265472,0,0,3,0
ENSG00000264104,6,0,20,5
ENSG00000265555,6,0,2,0
ENSG00000265240,4,0,0,0
ENSG00000264634,0,0,2,0
ENSG00000264869,3,5,0,2
ENSG00000264699,4,1,0,2
ENSG00000260747,18,33,55,68
ENSG00000265425,3,0,2,26
ENSG00000263355,5,0,2,2
ENSG00000264697,2,0,0,0
ENSG00000166479,1890,2052,2350,1503
ENSG00000150636,63,49,46,14
ENSG00000276092,0,0,4,0
ENSG00000263637,4,15,6,2
ENSG00000207072,0,0,0,0
ENSG00000264444,2,0,4,0
ENSG00000264472,2,2,0,0
ENSG00000273584,0,0,0,0
ENSG00000264236,0,0,0,0
ENSG00000264705,10,0,0,0
ENSG00000278532,0,0,0,0
ENSG00000206052,2,6,12,23
ENSG00000264845,6,1,1,0
ENSG00000265643,3,0,0,2
ENSG00000279221,8,0,9,0
ENSG00000266840,0,0,0,0
ENSG00000150637,77,64,67,32
ENSG00000176225,1172,1271,1413,676
ENSG00000170677,789,950,945,502
ENSG00000266258,8,7,10,15
ENSG00000266304,4,8,3,2
ENSG00000266278,6,4,8,3
ENSG00000265698,0,0,0,0
ENSG00000214255,0,5,0,0
ENSG00000278971,3,8,0,0
ENSG00000239748,0,0,0,0
ENSG00000263417,0,0,0,9
ENSG00000265781,0,0,0,0
ENSG00000265639,1,4,4,0
ENSG00000265484,0,0,0,0
ENSG00000263733,0,0,0,0
ENSG00000260676,12,4,0,0
ENSG00000264388,0,0,0,0
ENSG00000265946,0,2,0,0
ENSG00000265352,0,0,1,1
ENSG00000260457,0,0,0,0
ENSG00000265995,0,0,0,0
ENSG00000271313,0,0,0,0
ENSG00000141668,4,0,16,0
ENSG00000264315,0,3,0,0
ENSG00000166342,1,0,13,1
ENSG00000265579,1,0,0,0
ENSG00000252598,0,1,0,0
ENSG00000263750,0,0,0,0
ENSG00000263958,0,0,0,26
ENSG00000263711,2009,2199,2647,1593
ENSG00000261780,5,0,0,0
ENSG00000265380,6,0,0,0
ENSG00000241866,0,3,0,0
ENSG00000263655,1,0,0,0
ENSG00000278902,0,0,6,0
ENSG00000141665,34,34,34,30
ENSG00000075336,1355,1562,1547,1521
ENSG00000260569,6,0,6,0
ENSG00000243856,0,0,0,2
ENSG00000166347,12,3,19,2
ENSG00000206043,0,0,4,0
ENSG00000235297,50,53,65,45
ENSG00000259779,0,0,3,0
ENSG00000187773,8,18,3,2
ENSG00000133313,5790,5858,7200,4787
ENSG00000276934,19,7,4,0
ENSG00000150656,9,12,6,14
ENSG00000264340,0,2,0,0
ENSG00000264247,346,327,462,269
ENSG00000215421,878,894,990,407
ENSG00000278607,4,10,3,0
ENSG00000273669,2,0,10,0
ENSG00000283452,0,0,0,0
ENSG00000278911,7,0,12,0
ENSG00000180011,1602,1731,2280,1127
ENSG00000179981,1396,1412,1471,686
ENSG00000276993,0,0,0,0
ENSG00000264116,0,1,0,0
ENSG00000206026,4,4,4,2
ENSG00000266774,0,0,0,0
ENSG00000261194,0,4,6,1
ENSG00000266460,1,0,0,0
ENSG00000275827,0,0,0,0
ENSG00000264108,4,0,0,0
ENSG00000263547,6,0,0,0
ENSG00000266743,0,0,0,0
ENSG00000264260,0,0,0,0
ENSG00000264595,1,0,1,0
ENSG00000266014,0,2,0,0
ENSG00000265717,14,12,4,0
ENSG00000264212,2,0,0,0
ENSG00000266614,1,0,0,12
ENSG00000101493,98,43,75,52
ENSG00000263982,0,0,0,0
ENSG00000280205,2,0,12,6
ENSG00000265778,12,0,0,1
ENSG00000275763,0,0,0,0
ENSG00000263812,1,5,8,14
ENSG00000266256,0,4,6,16
ENSG00000266312,1,0,3,0
ENSG00000276397,4,0,8,1
ENSG00000265934,0,0,2,0
ENSG00000265836,1,0,20,2
ENSG00000265626,1,0,2,2
ENSG00000264278,61,56,48,70
ENSG00000252097,2,0,0,0
ENSG00000278107,13,26,12,4
ENSG00000130856,821,832,891,586
ENSG00000244229,4,5,5,5
ENSG00000275355,2,0,0,10
ENSG00000265261,7,3,11,26
ENSG00000266844,3,1,2,1
ENSG00000197971,17,10,24,16
ENSG00000279811,0,0,0,0
ENSG00000275178,4,0,5,0
ENSG00000279433,8,2,4,0
ENSG00000278330,2,4,0,2
ENSG00000265844,0,0,1,0
ENSG00000166573,25,6,2,20
ENSG00000264015,6,0,8,0
ENSG00000199392,0,0,0,0
ENSG00000264736,8,2,0,12
ENSG00000264693,2,0,2,0
ENSG00000271702,0,0,0,0
ENSG00000252260,0,0,0,0
ENSG00000265843,1989,2236,1697,1846
ENSG00000264334,307,410,326,260
ENSG00000199728,0,0,0,0
ENSG00000266213,0,0,4,0
ENSG00000265644,0,4,0,0
ENSG00000265378,0,0,0,0
ENSG00000201723,0,0,0,0
ENSG00000266273,0,0,0,0
ENSG00000266586,0,0,3,0
ENSG00000265101,0,0,0,6
ENSG00000263146,11,0,10,0
ENSG00000256463,16,4,4,16
ENSG00000166377,973,956,1211,796
ENSG00000279416,0,0,0,6
ENSG00000267655,20,30,40,23
ENSG00000279474,2,1,6,10
ENSG00000267628,0,2,0,0
ENSG00000267015,0,0,0,0
ENSG00000279077,4,6,0,20
ENSG00000131196,1543,1630,1972,1144
ENSG00000279637,0,0,0,0
ENSG00000275186,0,0,0,0
ENSG00000279981,3,2,12,0
ENSG00000279397,0,0,8,0
ENSG00000267287,4,4,8,0
ENSG00000267409,14,0,8,0
ENSG00000178412,4,6,3,0
ENSG00000274828,320,260,293,222
ENSG00000060069,1803,1933,2418,1892
ENSG00000266901,0,0,0,0
ENSG00000266924,2,0,0,0
ENSG00000267780,0,2,0,0
ENSG00000178342,12,23,23,32
ENSG00000278075,0,15,1,18
ENSG00000122490,1708,1746,1799,1513
ENSG00000226742,53,28,29,43
ENSG00000141759,3055,2920,3222,2812
ENSG00000267127,392,495,607,473
ENSG00000101546,765,912,1101,980
ENSG00000261126,84,78,98,53
ENSG00000266909,5,3,4,0
ENSG00000101544,3152,3876,4099,2211
ENSG00000267270,20,46,32,74
ENSG00000178184,88,134,158,67
ENSG00000278000,7,26,26,14
ENSG00000267251,15,20,31,0
ENSG00000178591,0,4,3,0
ENSG00000125788,4,4,0,0
ENSG00000088782,3,7,3,0
ENSG00000185982,1,0,0,0
ENSG00000125903,0,0,0,0
ENSG00000186458,4,0,0,0
ENSG00000272874,4,0,8,2
ENSG00000196476,673,707,821,714
ENSG00000247315,3037,3164,4034,2738
ENSG00000225377,197,259,233,167
ENSG00000177732,3596,4272,5772,3708
ENSG00000125841,1613,1807,2646,1584
ENSG00000101255,4468,5210,5896,3905
ENSG00000125826,2975,3264,3662,2678
ENSG00000125875,3037,3318,3242,2417
ENSG00000206797,0,0,1,0
ENSG00000101266,8213,8692,9343,5538
ENSG00000125878,258,187,348,186
ENSG00000271303,2512,2641,3342,2310
ENSG00000270299,2130,2315,2729,1880
ENSG00000215397,19,24,62,40
